BOROUGH,Cultural Venue Type,additional_contact_name,address1,address2,address3,alternativenames,borough_code,borough_name,building_name,contact_name,easting,fid_london_ward,greenflagcommunityaward,gss_code,latitude,longitude,northing,os_addressbase_uprn,rm_organisation_name,runtime,site_name,ward,ward_2018_code,ward_2018_name,ward_code,ward_code_2018,ward_name_2018,website
Camden,Pubs,,22 Holly Mount,London,Hampstead,,E09000007,Camden,,,526322.9658,,,E09000007,51.55756128,-0.179174772,185867.9224,,,04/20/2020,Holly Bush,,E05000135,Hampstead Town,,,,
Camden,Pubs,,28 Heath Street,London,Hampstead,,E09000007,Camden,,,526378.9658,,,E09000007,51.55577832,-0.178438124,185670.9225,,,04/20/2020,Horseshoe,,E05000135,Hampstead Town,,,,
Camden,Pubs,,North End Way,Hampstead,London,,E09000007,Camden,,,526060.9658,,,E09000007,51.56754143,-0.182556666,186971.9221,,,04/20/2020,Old Bull & Bush,,E05000135,Hampstead Town,,,,
Camden,Pubs,,101 Fortess Road,Kentish Town,London,,E09000007,Camden,,,529027.965,,,E09000007,51.55471208,-0.140267998,185618.9225,,,04/20/2020,Junction Tavern,,E05000139,Kentish Town,,,,
Camden,Pubs,,33 Dartmouth Park Hill,London,Dartmouth Park,,E09000007,Camden,,,528986.9651,,,E09000007,51.55959229,-0.14066039,186160.9224,,,04/20/2020,Lord Palmerston,,E05000137,Highgate,,,,
Camden,Pubs,,139 Highgate Road,London,Kentish Town,,E09000007,Camden,,,528613.9652,,,E09000007,51.55597479,-0.146188746,185748.9225,,,04/20/2020,Southampton Arms,,E05000137,Highgate,,,,
Camden,Pubs,,86 Highgate Road,London,Kentish Town,,E09000007,Camden,,,528713.9651,,,E09000007,51.55518813,-0.144778186,185663.9225,,,04/20/2020,Vine,,E05000139,Kentish Town,,,,
Camden,Pubs,,35 York Rise,London,Kentish Town,,E09000007,Camden,,,528771.9651,,,E09000007,51.55858091,-0.143803355,186042.9224,,,04/20/2020,Dartmouth Arms,,E05000137,Highgate,,,,
Camden,Pubs,,256 Kentish Town Road,Kentish Town,London,,E09000007,Camden,,,529020.965,,,E09000007,51.55010344,-0.140556959,185105.9226,,,04/20/2020,Oxford Tavern,,E05000139,Kentish Town,,,,
Camden,Pubs,,42 Gaisford Street,London,Kentish Town,,E09000007,Camden,,,529077.965,,,E09000007,51.54811331,-0.139816005,184885.9227,,,04/20/2020,Lion & Unicorn,,E05000131,Cantelowes,,,,
Camden,Pubs,,156-158 Fortess Road,Tufnell Park,London,,E09000007,Camden,,,529134.965,,,E09000007,51.55615248,-0.13866567,185781.9225,,,04/20/2020,Aces & Eights,,E05000139,Kentish Town,,,,
Camden,Pubs,,289 Kentish Town Road,London,Kentish Town,,E09000007,Camden,,,528968.9651,,,E09000007,51.54880323,-0.141360012,184959.9227,,,04/20/2020,Lady Hamilton,,E05000139,Kentish Town,,,,
Camden,Pubs,,51 Leverton Street,London,Kentish Town,,E09000007,Camden,,,529084.965,,,E09000007,51.55348584,-0.1394958,185483.9225,,,04/20/2020,Pineapple,,E05000139,Kentish Town,,,,
Camden,Pubs,,71-73 Torriano Avenue,Kentish Town,London,,E09000007,Camden,,,529551.9649,,,E09000007,51.55025151,-0.132891809,185135.9226,,,04/20/2020,Rose & Crown,,E05000139,Kentish Town,,,,
Camden,Pubs,,292 Kentish Town Road,London,Kentish Town,,E09000007,Camden,,,529032.965,,,E09000007,51.55114317,-0.140341461,185221.9226,,,04/20/2020,Assembly House,,E05000139,Kentish Town,,,,
Camden,Pubs,,300 Kentish Town Road,Kentish Town,London,,E09000007,Camden,,,529032.965,,,E09000007,51.55114317,-0.140341461,185221.9226,,,04/20/2020,Neighbour,,E05000139,Kentish Town,,,,
Camden,Pubs,,389 Kentish Town Road,London,Kentish Town,,E09000007,Camden,,,528985.9651,,,E09000007,51.55043496,-0.141048275,185141.9226,,,04/20/2020,Bull & Gate,,E05000139,Kentish Town,,,,
Camden,Pubs,,76 Willes Road,Kentish Town,London,,E09000007,Camden,,,528723.9651,,,E09000007,51.54839179,-0.144910502,184907.9227,,,04/20/2020,George IV,,E05000139,Kentish Town,,,,
Camden,Pubs,,1 Malden Road,Kentish Town,London,,E09000007,Camden,,,528274.9652,,,E09000007,51.54646287,-0.151464784,184681.9228,,,04/20/2020,Fiddlers,,E05000136,Haverstock,,,,
Camden,Pubs,,20 Prince of Wales Road,London,Kentish Town,,E09000007,Camden,,,528720.9651,,,E09000007,51.5467928,-0.145018832,184729.9227,,,04/20/2020,Grafton,,E05000139,Kentish Town,,,,
Camden,Pubs,,55-58 Wilkin Street Mews,Kentish Town,London,,E09000007,Camden,,,528583.9652,,,E09000007,51.54827089,-0.146934682,184890.9227,,,04/20/2020,Camden Town Brewery Tap,,E05000139,Kentish Town,,,,
Camden,Pubs,,166 Malden Road,Kentish Town,London,,E09000007,Camden,,,528037.9653,,,E09000007,51.55076745,-0.154708745,185154.9226,,,04/20/2020,Gipsy Queen,,E05000134,Gospel Oak,,,,
Camden,Pubs,,108 Malden Road,London,Kentish Town,,E09000007,Camden,,,528212.9653,,,E09000007,51.54852596,-0.152275381,184909.9227,,,04/20/2020,Sir Robert Peel,,E05000136,Haverstock,,,,
Camden,Pubs,,2 Southampton Road,Kentish Town,London,,E09000007,Camden,,,527929.9653,,,E09000007,51.54996512,-0.156298991,185062.9226,,,04/20/2020,Lord Southampton,,E05000136,Haverstock,,,,
Camden,Pubs,,82 Fortune Green Road,West Hampstead,London,,E09000007,Camden,,,525122.9661,,,E09000007,51.5546561,-0.19660112,185514.9225,,,04/20/2020,Green Room,,E05000132,Fortune Green,,,,
Camden,Pubs,,40 Mill Lane,West Hampstead,London,,E09000007,Camden,,,524809.9662,,,E09000007,51.55100467,-0.201260172,185100.9226,,,04/20/2020,Alliance,,E05000132,Fortune Green,,,,
Camden,Pubs,,283-285 West End Lane,West Hampstead,London,,E09000007,Camden,,,525436.966,,,E09000007,51.55135106,-0.192202552,185154.9226,,,04/20/2020,Alice House,,E05000145,West Hampstead,,,,
Camden,Pubs,,291 West End Lane,West Hampstead,London,,E09000007,Camden,,,525436.966,,,E09000007,51.55135106,-0.192202552,185154.9226,,,04/20/2020,One Bourbon Tavern,,E05000145,West Hampstead,,,,
Camden,Pubs,,295 West End Lane,London,West Hampstead,,E09000007,Camden,,,525436.966,,,E09000007,51.55135106,-0.192202552,185154.9226,,,04/20/2020,Black Lion,,E05000145,West Hampstead,,,,
Camden,Pubs,,274 Kilburn High Road,London,Kilburn,,E09000007,Camden,,,524949.9662,,,E09000007,51.54350538,-0.199536969,184269.9229,,,04/20/2020,Black Lion,,E05000140,Kilburn,,,,
Camden,Pubs,,264-266 Kilburn High Road,London,Kilburn,,E09000007,Camden,,,524949.9662,,,E09000007,51.54350538,-0.199536969,184269.9229,,,04/20/2020,Sir Colin Campbell,,E05000140,Kilburn,,,,
Camden,Pubs,,175 West End Lane,West Hampstead,London,,E09000007,Camden,,,525506.966,,,E09000007,51.5463207,-0.191392409,184596.9228,,,04/20/2020,Heads + Tails,,E05000145,West Hampstead,,,,
Camden,Pubs,,74 West End Lane,West Hampstead,London,,E09000007,Camden,,,525518.966,,,E09000007,51.54531148,-0.191259375,184484.9228,,,04/20/2020,Czech & Slovak Club,,E05000145,West Hampstead,,,,
Camden,Pubs,,332 Kilburn High Road,Kilburn,London,,E09000007,Camden,,,524801.9662,,,E09000007,51.54523667,-0.201603094,184458.9228,,,04/20/2020,Wingmans,,E05000140,Kilburn,,,,
Camden,Pubs,,328 Kilburn High Road,West Hampstead,London,,E09000007,Camden,,,524801.9662,,,E09000007,51.54523667,-0.201603094,184458.9228,,,04/20/2020,Brondes Age,,E05000140,Kilburn,,,,
Camden,Pubs,,190 Broadhurst Gardens,West Hampstead,London,,E09000007,Camden,,,525595.966,,,E09000007,51.54656154,-0.190099237,184625.9228,,,04/20/2020,Gallery,,E05000145,West Hampstead,,,,
Camden,Pubs,,250 Belsize Road,Kilburn,London,,E09000007,Camden,,,525514.966,,,E09000007,51.53809571,-0.191603279,183681.923,,,04/20/2020,Priory Tavern,,E05000140,Kilburn,,,,
Camden,Pubs,,164 Kilburn High Road,Kilburn,London,,E09000007,Camden,,,525186.9661,,,E09000007,51.5408107,-0.196225635,183975.9229,,,04/20/2020,Coopers Arms,,E05000140,Kilburn,,,,
Camden,Pubs,,121 Abbey Road,Kilburn,London,,E09000007,Camden,,,525712.9659,,,E09000007,51.54034341,-0.188658829,183936.923,,,04/20/2020,Lillie Langtry,,E05000140,Kilburn,,,,
Camden,Pubs,,38 Kilburn High Road,Kilburn,London,,E09000007,Camden,,,525530.966,,,E09000007,51.5366003,-0.191431873,183515.9231,,,04/20/2020,Old Bell,,E05000140,Kilburn,,,,
Camden,Pubs,,25 Rathbone Place,London,Fitzrovia,,E09000007,Camden,,,529571.9649,,,E09000007,51.5177684,-0.133932786,181521.9236,,,04/20/2020,Wheatsheaf,,E05000129,Bloomsbury,,,,
Camden,Pubs,,28 Rathbone Place,London,Fitzrovia,,E09000007,Camden,,,529550.9649,,,E09000007,51.517917,-0.134229398,181537.9236,,,04/20/2020,Bourne & Hollingsworth,,E05000129,Bloomsbury,,,,
Camden,Pubs,,31 Gresse Street,London,Fitzrovia,,E09000007,Camden,,,529608.9649,,,E09000007,51.51775992,-0.133399826,181521.9236,,,04/20/2020,Bricklayers Arms,,E05000129,Bloomsbury,,,,
Camden,Pubs,,43 Goodge Street,London,Fitzrovia,,E09000007,Camden,,,529443.9649,,,E09000007,51.5192446,-0.135717432,181682.9236,,,04/20/2020,Queen Charlotte,,E05000129,Bloomsbury,,,,
Camden,Pubs,,15 Tottenham Street,London,Fitzrovia,,E09000007,Camden,,,529464.9649,,,E09000007,51.52038113,-0.135368293,181809.9235,,,04/20/2020,Hope,,E05000129,Bloomsbury,,,,
Camden,Pubs,,46 Tottenham Court Road,London,Fitzrovia,,E09000007,Camden,,,529610.9649,,,E09000007,51.51919736,-0.1333122,181681.9236,,,04/20/2020,Rising Sun,,E05000129,Bloomsbury,,,,
Camden,Pubs,,16A Charlotte Street,London,Fitzrovia,,E09000007,Camden,,,529522.9649,,,E09000007,51.51870527,-0.13460076,181624.9236,,,04/20/2020,Fitzroy Tavern,,E05000129,Bloomsbury,,,,
Camden,Pubs,,18 Goodge Street,London,Fitzrovia,,E09000007,Camden,,,529491.9649,,,E09000007,51.51982675,-0.135001759,181748.9235,,,04/20/2020,Fitzrovia,,E05000129,Bloomsbury,,,,
Camden,Pubs,,68-70 Whitfield Street,London,Fitzrovia,,E09000007,Camden,,,529381.9649,,,E09000007,51.5217931,-0.136507034,181964.9235,,,04/20/2020,Carpenters Arms,,E05000129,Bloomsbury,,,,
Camden,Pubs,,58-60 Goodge Street,London,Fitzrovia,,E09000007,Camden,,,529367.9649,,,E09000007,51.51916314,-0.136816234,181671.9236,,,04/20/2020,One Tun,,E05000129,Bloomsbury,,,,
Camden,Pubs,,108a Tottenham Court Road,London,Fitzrovia,,E09000007,Camden,,,529344.965,,,E09000007,51.52296986,-0.136992339,182094.9235,,,04/20/2020,Court,,E05000129,Bloomsbury,,,,
Camden,Pubs,,119 Tottenham Court Road,London,Fitzrovia,,E09000007,Camden,,,529321.965,,,E09000007,51.52337953,-0.137307167,182139.9234,,,04/20/2020,Northumberland Arms,,E05000129,Bloomsbury,,,,
Camden,Pubs,,72 Grafton Way,London,Fitzrovia,,E09000007,Camden,,,529222.965,,,E09000007,51.52330331,-0.138737407,182128.9234,,,04/20/2020,Grafton Arms,,E05000129,Bloomsbury,,,,
Camden,Pubs,,8 Warren Street,London,Fitzrovia,,E09000007,Camden,,,529253.965,,,E09000007,51.52425782,-0.138251579,182235.9234,,,04/20/2020,Prince of Wales Feathers,,E05000129,Bloomsbury,,,,
Camden,Pubs,,28 Warren Street,London,Fitzrovia,,E09000007,Camden,,,529063.965,,,E09000007,51.52366316,-0.141014799,182164.9234,,,04/20/2020,Smugglers Tavern,,E05000129,Bloomsbury,,,,
Camden,Pubs,,4 Conway Street,London,Fitzrovia,,E09000007,Camden,,,529165.965,,,E09000007,51.52208513,-0.139608759,181991.9235,,,04/20/2020,Lore of the Land,,E05000129,Bloomsbury,,,,
Camden,Pubs,,28 Maple Street,London,Fitzrovia,,E09000007,Camden,,,529214.965,,,E09000007,51.5222357,-0.138896279,182009.9235,,,04/20/2020,Simmons,,E05000129,Bloomsbury,,,,
Camden,Pubs,,174 Tottenham Court Road,London,Fitzrovia,,E09000007,Camden,,,529437.9649,,,E09000007,51.52256214,-0.135668373,182051.9235,,,04/20/2020,Fitzrovia Belle,,E05000129,Bloomsbury,,,,
Camden,Pubs,,183 Tottenham Court Road,London,Fitzrovia,,E09000007,Camden,,,529457.9649,,,E09000007,51.52202733,-0.135401924,181992.9235,,,04/20/2020,TCR Lounge Bar,,E05000129,Bloomsbury,,,,
Camden,Pubs,,235-236 Tottenham Court Road,London,Fitzrovia,,E09000007,Camden,,,529690.9649,,,E09000007,51.51877461,-0.132176373,181636.9236,,,04/20/2020,Jack Horner,,E05000129,Bloomsbury,,,,
Camden,Pubs,,33 New Oxford Street,London,Holborn,,E09000007,Camden,,,530180.9647,,,E09000007,51.51698148,-0.125187173,181449.9236,,,04/20/2020,Old Crown,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,51 New Oxford Street,London,Holborn,,E09000007,Camden,,,530096.9647,,,E09000007,51.51685702,-0.126403013,181433.9236,,,04/20/2020,Crown,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,108 New Oxford Street,London,Holborn,,E09000007,Camden,,,529904.9648,,,E09000007,51.51673041,-0.129175579,181414.9236,,,04/20/2020,All Bar One,,E05000129,Bloomsbury,,,,
Camden,Pubs,,27 Museum Street,London,Holborn,,E09000007,Camden,,,530120.9647,,,E09000007,51.51792093,-0.126013403,181552.9236,,,04/20/2020,Plough,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,"Pied Bull Yard, Off Bury Place",London,Holborn,,E09000007,Camden,,,530254.9647,,,E09000007,51.5185641,-0.124055522,181627.9236,,,04/20/2020,Truckles of Pied Bull Yard,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,25-29 Sicillian Avenue,London,Holborn,,E09000007,Camden,,,530445.9647,,,E09000007,51.51837628,-0.121310187,181611.9236,,,04/20/2020,Holborn Whippet,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,Bloomsbury Way,London,Holborn,,E09000007,Camden,,,530223.9647,,,E09000007,51.51796013,-0.124527176,181559.9236,,,04/20/2020,Kingsley Hotel,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,49 Great Russell Street,London,Bloomsbury,,E09000007,Camden,,,530134.9647,,,E09000007,51.51818732,-0.12580067,181582.9236,,,04/20/2020,Museum Tavern,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,"Bloomsbury Street Hotel, 9-13 Bloomsbury Street",London,Bloomsbury,,E09000007,Camden,,,530012.9648,,,E09000007,51.51738859,-0.12759193,181490.9236,,,04/20/2020,Bloomsbury Street,,E05000129,Bloomsbury,,,,
Camden,Pubs,,"Grand Holborn Hotel, 50-60 Southampton Row",London,Holborn,,E09000007,Camden,,,530437.9647,,,E09000007,51.5196902,-0.121371409,181757.9235,,,04/20/2020,Hermes Lounge Bar,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,30-32 Procter Street,London,Holborn,,E09000007,Camden,,,530608.9646,,,E09000007,51.51815892,-0.11896968,181591.9236,,,04/20/2020,Square Pig,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,"92 Southampton Row,",London,Bloomsbury,,E09000007,Camden,,,530403.9647,,,E09000007,51.5202732,-0.121837501,181821.9235,,,04/20/2020,DoubleTree by Hilton Hotel London - West End,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,126 Southampton Row,London,Bloomsbury,,E09000007,Camden,,,530350.9647,,,E09000007,51.52062692,-0.122586917,181859.9235,,,04/20/2020,Bloomsbury Kitchen & Bar,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,"130 Southampton Row,",London,Bloomsbury,,E09000007,Camden,,,530318.9647,,,E09000007,51.52111959,-0.123027919,181913.9235,,,04/20/2020,Marco's New York Italian,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,"Imperial Hotel, 61-66 Russell Square",London,Bloomsbury,,E09000007,Camden,,,530239.9647,,,E09000007,51.52183876,-0.12413712,181991.9235,,,04/20/2020,Night & Day,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,31 University Street,London,Bloomsbury,,E09000007,Camden,,,529446.9649,,,E09000007,51.52360255,-0.13549612,182167.9234,,,04/20/2020,Simmons,,E05000129,Bloomsbury,,,,
Camden,Pubs,,18 Store Street,London,Bloomsbury,,E09000007,Camden,,,529705.9649,,,E09000007,51.51993946,-0.131912477,181766.9235,,,04/20/2020,College Arms,,E05000129,Bloomsbury,,,,
Camden,Pubs,,36 Torrington Place,London,Bloomsbury,,E09000007,Camden,,,529561.9649,,,E09000007,51.5218058,-0.133911821,181970.9235,,,04/20/2020,Marlborough Arms,,E05000129,Bloomsbury,,,,
Camden,Pubs,,"Royal National Hotel, Woburn Place",London,St Pancras,,E09000007,Camden,,,530025.9648,,,E09000007,51.52325401,-0.127163837,182143.9234,,,04/20/2020,London Pub,,E05000129,Bloomsbury,,,,
Camden,Pubs,,"Ambassadors Hotel, 12 Upper Woburn Place",London,Bloomsbury,,E09000007,Camden,,,529848.9648,,,E09000007,51.52670071,-0.12957407,182522.9233,,,04/20/2020,Number 12,,E05000141,King's Cross,,,,
Camden,Pubs,,Woburn Walk,London,Bloomsbury,,E09000007,Camden,,,529858.9648,,,E09000007,51.52641982,-0.129441422,182491.9233,,,04/20/2020,Resting Hare,,E05000141,King's Cross,,,,
Camden,Pubs,,116 Cromer Street,London,St Pancras,,E09000007,Camden,,,530216.9647,,,E09000007,51.52764955,-0.124229784,182637.9233,,,04/20/2020,Boot,,E05000141,King's Cross,,,,
Camden,Pubs,,1-5 Whidbourne Street,London,St Pancras,,E09000007,Camden,,,530279.9647,,,E09000007,51.52844385,-0.12328885,182727.9233,,,04/20/2020,McGlynn's,,E05000141,King's Cross,,,,
Camden,Pubs,,28 Harrison Street,London,St Pancras,,E09000007,Camden,,,530471.9647,,,E09000007,51.5275638,-0.120557028,182634.9233,,,04/20/2020,Harrison,,E05000141,King's Cross,,,,
Camden,Pubs,,9 Mabledon Place,London,St Pancras,,E09000007,Camden,,,529989.9648,,,E09000007,51.5277647,-0.127497673,182644.9233,,,04/20/2020,Mabel's Tavern,,E05000141,King's Cross,,,,
Camden,Pubs,,47 Tonbridge Street,London,St Pancras,,E09000007,Camden,,,530183.9647,,,E09000007,51.5287895,-0.124658679,182763.9233,,,04/20/2020,Dolphin,,E05000141,King's Cross,,,,
Camden,Pubs,,28 Leigh Street,London,St Pancras,,E09000007,Camden,,,530128.9647,,,E09000007,51.52651051,-0.125545263,182508.9233,,,04/20/2020,Norfolk Arms,,E05000141,King's Cross,,,,
Camden,Pubs,,"Tavistock Hotel, Tavistock Square",London,Bloomsbury,,E09000007,Camden,,,529944.9648,,,E09000007,51.52424321,-0.128290906,182251.9234,,,04/20/2020,Woolf & Whistle,,E05000129,Bloomsbury,,,,
Camden,Pubs,,"Lower Level, Tavistock Hotel, Bedford Way",London,Bloomsbury,,E09000007,Camden,,,529944.9648,,,E09000007,51.52424321,-0.128290906,182251.9234,,,04/20/2020,Bloomsbury Lanes,,E05000129,Bloomsbury,,,,
Camden,Pubs,,114 Judd Street,London,St Pancras,,E09000007,Camden,,,530176.9647,,,E09000007,51.5279104,-0.124795735,182665.9233,,,04/20/2020,Skinners Arms,,E05000141,King's Cross,,,,
Camden,Pubs,,91-93 Marchmont Street,London,Bloomsbury,,E09000007,Camden,,,530111.9647,,,E09000007,51.52584041,-0.125817869,182433.9234,,,04/20/2020,Lord John Russell,,E05000141,King's Cross,,,,
Camden,Pubs,,31 Marchmont Street,London,Bloomsbury,,E09000007,Camden,,,530144.9647,,,E09000007,51.52499704,-0.125376787,182340.9234,,,04/20/2020,Marquis Cornwallis,,E05000129,Bloomsbury,,,,
Camden,Pubs,,Coram Street,London,Bloomsbury,,E09000007,Camden,,,530175.9647,,,E09000007,51.5239025,-0.124974874,182219.9234,,,04/20/2020,Callaghans Sports Bar,,E05000129,Bloomsbury,,,,
Camden,Pubs,,2-4 Herbrand Street,London,Bloomsbury,,E09000007,Camden,,,530207.9647,,,E09000007,51.52292455,-0.124553771,182111.9234,,,04/20/2020,Friend At Hand,,E05000129,Bloomsbury,,,,
Camden,Pubs,,11a Northington Street,London,Bloomsbury,,E09000007,Camden,,,530891.9645,,,E09000007,51.52209261,-0.114728059,182036.9235,,,04/20/2020,Lady Ottoline,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,7 Roger Street,London,Bloomsbury,,E09000007,Camden,,,530768.9646,,,E09000007,51.52278609,-0.116472487,182110.9234,,,04/20/2020,Duke,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,7 Cosmo Place,London,Bloomsbury,,E09000007,Camden,,,530341.9647,,,E09000007,51.52118618,-0.12269364,181921.9235,,,04/20/2020,Swan,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,1 Queen Square,London,Bloomsbury,,E09000007,Camden,,,530342.9647,,,E09000007,51.52138366,-0.122671101,181943.9235,,,04/20/2020,Queens Larder,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,19 Great James Street,London,Bloomsbury,,E09000007,Camden,,,530717.9646,,,E09000007,51.52166555,-0.117253902,181984.9235,,,04/20/2020,Rugby Tavern,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,94 Lambs Conduit Street,London,Bloomsbury,,E09000007,Camden,,,530597.9646,,,E09000007,51.52299637,-0.118928832,182129.9234,,,04/20/2020,Lamb,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,63 Lambs Conduit Street,London,Bloomsbury,,E09000007,Camden,,,530612.9646,,,E09000007,51.52199537,-0.118753872,182018.9235,,,04/20/2020,Perseverance,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,51 Eagle Street,London,Holborn,,E09000007,Camden,,,530661.9646,,,E09000007,51.51870386,-0.118183276,181653.9236,,,04/20/2020,Bountiful Cow,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,44 Red Lion Street,London,Holborn,,E09000007,Camden,,,530702.9646,,,E09000007,51.51985368,-0.117544872,181782.9235,,,04/20/2020,Dolphin Tavern,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,38 Red Lion Street,London,Holborn,,E09000007,Camden,,,530716.9646,,,E09000007,51.52027283,-0.117325779,181829.9235,,,04/20/2020,Enterprise,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,20-22 Sandland Street,London,Holborn,,E09000007,Camden,,,530764.9646,,,E09000007,51.51939001,-0.116670318,181732.9236,,,04/20/2020,Old Nick,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,22 High Holborn,London,Holborn,,E09000007,Camden,,,531034.9645,,,E09000007,51.51856363,-0.112812655,181647.9236,,,04/20/2020,Cittie Of Yorke,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,"57 High Holborn,",London,Holborn,,E09000007,Camden,,,530863.9645,,,E09000007,51.5182797,-0.115289167,181611.9236,,,04/20/2020,Bung Hole Cellars,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,72 High Holborn,London,Holborn,,E09000007,Camden,,,530736.9646,,,E09000007,51.51806644,-0.117128526,181584.9236,,,04/20/2020,Old Red Lion,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,168 High Holborn,London,St Giles,,E09000007,Camden,,,530177.9647,,,E09000007,51.515733,-0.125281701,181310.9237,,,04/20/2020,Craft Beer Co.,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,208 High Holborn,London,Holborn,,E09000007,Camden,,,530423.9647,,,E09000007,51.51726699,-0.121672951,181487.9236,,,04/20/2020,Princess Louise,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,6 Little Turnstile,London,Holborn,,E09000007,Camden,,,530600.9646,,,E09000007,51.51744182,-0.119114546,181511.9236,,,04/20/2020,Bar Polski,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,252 High Holborn,London,Holborn,,E09000007,Camden,,,530694.9646,,,E09000007,51.51733024,-0.117764269,181501.9236,,,04/20/2020,Holborn Dining Room,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,286-288 High Holborn,London,Holborn,,E09000007,Camden,,,530856.9645,,,E09000007,51.51785894,-0.115407439,181564.9236,,,04/20/2020,Penderel's Oak,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,45 Mount Pleasant,London,Kings Cross,,E09000007,Camden,,,531064.9645,,,E09000007,51.52342751,-0.112179022,182189.9234,,,04/20/2020,Apple Tree,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,328 Gray's Inn Road,London,King's Cross,,E09000007,Camden,,,530547.9646,,,E09000007,51.52906503,-0.119399469,182803.9233,,,04/20/2020,Water Rats,,E05000141,King's Cross,,,,
Camden,Pubs,,308-312 Gray芒聙聶s Inn Road,London,King's Cross,,E09000007,Camden,,,530579.9646,,,E09000007,51.52858134,-0.11895806,182750.9233,,,04/20/2020,Bread & Roses at The Chapel,,E05000141,King's Cross,,,,
Camden,Pubs,,252 Grays Inn Road,London,Bloomsbury,,E09000007,Camden,,,530798.9646,,,E09000007,51.52467537,-0.115962018,182321.9234,,,04/20/2020,Calthorpe Arms,,E05000141,King's Cross,,,,
Camden,Pubs,,2 Theobalds Road,London,Kings Cross,,E09000007,Camden,,,530953.9645,,,E09000007,51.52152107,-0.113857949,181974.9235,,,04/20/2020,Yorkshire Grey,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,245a Grays Inn Road,London,St Pancras,,E09000007,Camden,,,530532.9646,,,E09000007,51.52849333,-0.119639292,182739.9233,,,04/20/2020,Lucas Arms,,E05000141,King's Cross,,,,
Camden,Pubs,,64 Theobalds Road,London,Kings Cross,,E09000007,Camden,,,530751.9646,,,E09000007,51.52079496,-0.116799724,181888.9235,,,04/20/2020,Queen's Head,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,133 Grays Inn Road,London,Kings Cross,,E09000007,Camden,,,530802.9646,,,E09000007,51.52414422,-0.115926287,182262.9234,,,04/20/2020,Blue Lion,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,157-163 Gray's Inn Road,London,Bloomsbury,,E09000007,Camden,,,530724.9646,,,E09000007,51.52505196,-0.117013251,182361.9234,,,04/20/2020,London Welsh Centre,,E05000141,King's Cross,,,,
Camden,Pubs,,141 Kings Cross Road,London,Kings Cross,,E09000007,Camden,,,530776.9646,,,E09000007,51.52958724,-0.116076345,182867.9232,,,04/20/2020,Northumberland Arms,,E05000141,King's Cross,,,,
Camden,Pubs,,Calthorpe Street,London,King's Cross,,E09000007,Camden,,,530949.9645,,,E09000007,51.52638385,-0.113714584,182515.9233,,,04/20/2020,Belgo King's Cross,,E05000141,King's Cross,,,,
Camden,Pubs,,105 Kings Cross Road,London,Kings Cross,,E09000007,Camden,,,530789.9646,,,E09000007,51.52862265,-0.115928757,182760.9233,,,04/20/2020,Racketeer,,E05000141,King's Cross,,,,
Camden,Pubs,,66 Acton Street,London,St Pancras,,E09000007,Camden,,,530635.9646,,,E09000007,51.52853245,-0.118152718,182746.9233,,,04/20/2020,Queen's Head,,E05000141,King's Cross,,,,
